mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"habit",0.180000,0.176000,0.200000,0.060000,12,0,1,21.077417,50,40,10,325.689224,24.577417
"habit",0.108000,0.220000,0.080000,0.060000,2,0.800000,1,10.577418,80,60,40,51.171228,24.577418
"random",0.144000,0,0.120000,0.060000,2,0,1,10.581898,90,40,40,50.942660,24.581898
"random",0.144000,0.044000,0.120000,0.060000,7,0,1,14.093002,90,30,30,76.912243,24.593002
"random",0.036000,0.132000,0.160000,0.060000,4,0,1,14.096574,70,60,30,83.451059,24.596574
"random",0.108000,0.088000,0.120000,0.060000,2,0,1,10.598244,80,20,40,51.173563,24.598244
"random",0.072000,0,0.200000,0.060000,2,0,1,10.598307,90,60,40,51.686769,24.598307
"random",0.108000,0.044000,0,0.060000,12,0,1,10.599094,80,20,40,53.986668,24.599094
"habit",0.072000,0.088000,0.120000,0.060000,2,0.200000,1,10.602346,90,60,40,51.698704,24.602346
"habit",0.144000,0.132000,0.200000,0.060000,2,0,1,10.605692,90,20,40,50.938007,24.605692
"random",0.108000,0.220000,0.200000,0.060000,2,0,1,10.618786,80,20,40,51.213532,24.618786
"random",0.108000,0,0,0.060000,2,0,1,10.620043,90,30,40,51.290412,24.620043
"habit",0.108000,0.088000,0.080000,0.060000,2,0.200000,1,10.623912,80,60,40,51.194883,24.623912
"habit",0.180000,0.088000,0.040000,0.060000,7,0.800000,1,14.131039,70,50,30,70.959172,24.631039
"habit",0.108000,0.088000,0.120000,0.060000,2,0.400000,1,10.632398,90,10,40,51.194660,24.632398
"random",0.180000,0.044000,0,0.060000,14,0,1,10.633834,90,50,40,53.489837,24.633834
"random",0.072000,0.132000,0.040000,0.060000,2,0,1,10.634783,80,30,40,51.708102,24.634783
"random",0.072000,0.044000,0.120000,0.060000,2,0,1,10.638319,90,40,40,51.837861,24.638319
"habit",0.108000,0,0.040000,0.060000,2,0.800000,1,10.650570,80,20,40,51.207511,24.650570
"random",0.108000,0.176000,0,0.060000,14,0,1,10.653074,70,30,40,55.795644,24.653074
"random",0.072000,0.088000,0.200000,0.060000,2,0,1,10.654102,80,30,40,51.708634,24.654102
"habit",0.144000,0.044000,0.120000,0.060000,4,0.600000,1,14.154304,80,20,30,56.617355,24.654304
"habit",0.072000,0.132000,0.040000,0.060000,2,0,1,10.656318,100,30,40,51.844237,24.656318
"random",0.180000,0.044000,0.120000,0.060000,2,0,1,10.656582,80,40,40,50.757902,24.656582
"random",0.180000,0.132000,0,0.060000,12,0,1,10.659100,50,20,40,52.530111,24.659100
"random",0.144000,0.088000,0,0.060000,14,0,1,10.659329,80,40,40,54.282904,24.659329
"habit",0.180000,0.088000,0.200000,0.060000,9,0.600000,1,17.666916,100,30,20,99.227766,24.666916
"random",0.144000,0.132000,0.080000,0.060000,9,0,1,17.667965,50,20,20,121.622225,24.667965
"habit",0.180000,0,0.200000,0.060000,9,0.200000,1,14.175105,60,40,30,94.559413,24.675105
"random",0.180000,0.132000,0.200000,0.060000,12,0,1,17.678721,50,40,20,284.411332,24.678721
"habit",0.072000,0.220000,0.200000,0.060000,2,0,1,10.681618,80,50,40,51.811062,24.681618
"habit",0.144000,0,0.160000,0.060000,2,0.400000,1,10.691254,90,30,40,50.950565,24.691254
"random",0.072000,0.044000,0.200000,0.060000,2,0,1,10.692964,80,30,40,51.816357,24.692964
"random",0.108000,0.176000,0.200000,0.060000,2,0,1,10.693803,80,30,40,51.215625,24.693803
"habit",0.072000,0.220000,0.080000,0.060000,2,0.600000,1,10.710093,90,50,40,51.812162,24.710093
"random",0.072000,0.176000,0.040000,0.060000,2,0,1,10.713008,80,30,40,51.729255,24.713008
"habit",0.108000,0.132000,0,0.060000,9,0.600000,1,10.713513,80,30,40,52.249662,24.713513
"habit",0.108000,0.176000,0.160000,0.060000,2,1,1,10.718709,80,40,40,51.193766,24.718709
"habit",0.036000,0.088000,0.080000,0.060000,2,1,1,10.724259,100,50,40,53.559605,24.724259
"random",0.036000,0.088000,0,0.060000,9,0,1,10.724491,90,60,40,56.726659,24.724491
"habit",0.072000,0.044000,0,0.060000,12,0.200000,1,10.727332,60,30,40,56.014289,24.727332
"habit",0.036000,0.176000,0.200000,0.060000,2,0.800000,1,10.730480,80,30,40,53.435502,24.730480
"habit",0.036000,0.176000,0.120000,0.060000,2,0.400000,1,10.732774,100,40,40,53.545966,24.732774
"habit",0.144000,0.132000,0,0.060000,14,0,1,10.734989,60,60,40,54.319970,24.734989
"random",0.144000,0.132000,0,0.060000,14,0,1,10.741300,60,30,40,54.363807,24.741300
"random",0.036000,0.044000,0,0.060000,7,0,1,10.742946,80,50,40,53.929004,24.742946
"habit",0.036000,0.132000,0.160000,0.060000,4,0.600000,1,14.244512,90,70,30,85.284722,24.744512
"random",0.144000,0.044000,0.080000,0.060000,7,0,1,14.264633,80,20,30,76.482605,24.764633
"random",0.180000,0.088000,0.120000,0.060000,7,0,1,14.265084,70,40,30,70.423475,24.765084
"habit",0.036000,0.132000,0,0.060000,9,0.200000,1,10.784209,90,50,40,56.716491,24.784209
"random",0.144000,0.088000,0.120000,0.060000,9,0,1,17.785318,60,30,20,123.077725,24.785318
"habit",0.144000,0.132000,0.040000,0.060000,7,0.800000,1,14.285891,70,40,30,76.698778,24.785891
"random",0.108000,0.176000,0.200000,0.060000,7,0,1,14.294031,90,30,30,93.705466,24.794031
"habit",0.036000,0.132000,0.080000,0.060000,2,0,1,10.794830,100,50,40,53.645728,24.794830
"habit",0.036000,0.088000,0.040000,0.060000,2,0.800000,1,10.798083,90,50,40,53.494973,24.798083
"random",0.036000,0.044000,0.120000,0.060000,2,0,1,10.801205,100,60,40,53.663179,24.801205
"random",0.036000,0.132000,0.120000,0.060000,4,0,1,14.301264,90,60,30,85.078625,24.801264
"habit",0.036000,0,0.040000,0.060000,2,0.400000,1,10.807380,90,50,40,53.673802,24.807380
"habit",0.072000,0,0.040000,0.060000,2,0.600000,1,10.824018,90,50,40,51.884690,24.824018
"random",0.144000,0,0,0.060000,9,0,1,17.827953,50,30,20,120.366630,24.827953
"habit",0.144000,0.132000,0.120000,0.060000,7,0,1,14.333934,90,30,30,78.011132,24.833934
"habit",0.180000,0.132000,0.120000,0.060000,7,0.200000,1,14.347759,60,30,30,69.708023,24.847759
"habit",0.036000,0,0,0.060000,2,0.200000,1,10.849998,90,40,40,53.833152,24.849998
"random",0.108000,0.088000,0,0.060000,14,0,1,10.867749,70,50,40,55.889056,24.867749
"random",0.108000,0,0.200000,0.060000,9,0,1,17.869563,50,60,20,221.969964,24.869563
"random",0.036000,0,0.040000,0.060000,2,0,1,10.881994,100,70,40,53.624134,24.881994
"random",0.180000,0,0.200000,0.060000,7,0,1,14.383626,60,20,30,70.884157,24.883626
"random",0.072000,0.176000,0,0.060000,12,0,1,10.890260,80,30,40,56.402298,24.890260
"random",0.072000,0.176000,0.160000,0.060000,7,0,1,17.916925,70,60,20,160.985614,24.916925
"random",0.072000,0,0.160000,0.060000,2,0,1,10.918745,80,60,40,51.805037,24.918745
"habit",0.180000,0.176000,0.080000,0.060000,12,0.600000,1,17.924225,70,20,20,359.386143,24.924225
"habit",0.144000,0.132000,0.160000,0.060000,9,0.400000,1,21.425296,90,40,10,166.698331,24.925296
"random",0.036000,0.088000,0.080000,0.060000,2,0,1,10.926980,100,30,40,53.519603,24.926980
"random",0.144000,0.176000,0.120000,0.060000,7,0,1,14.450279,70,20,30,77.610302,24.950279
"random",0.036000,0.176000,0.120000,0.060000,2,0,1,10.967216,90,60,40,53.623813,24.967216
"random",0.036000,0.132000,0,0.060000,12,0,1,10.979157,80,50,40,64.569819,24.979157
"habit",0.108000,0.176000,0.200000,0.060000,7,0.400000,1,17.986493,80,20,20,101.276435,24.986493
"random",0.036000,0.220000,0.200000,0.060000,2,0,1,10.993677,100,40,40,53.615334,24.993677
"random",0.180000,0.088000,0.080000,0.060000,7,0,1,14.498536,60,60,30,71.029493,24.998536
"habit",0.180000,0.220000,0.080000,0.060000,7,0.400000,1,14.503558,80,20,30,69.241178,25.003558
"random",0.072000,0.220000,0,0.060000,14,0,1,11.026293,60,50,40,59.079259,25.026293
"random",0.108000,0.132000,0.160000,0.060000,9,0,1,18.029481,90,40,20,224.766894,25.029481
"habit",0.108000,0.220000,0,0.060000,14,0.200000,1,11.036225,80,40,40,56.031472,25.036225
"random",0.036000,0.088000,0.040000,0.060000,2,0,1,11.036765,100,70,40,53.513933,25.036765
"habit",0.036000,0.044000,0.200000,0.060000,2,0.200000,1,11.039307,90,50,40,53.600189,25.039307
"random",0.072000,0.132000,0,0.060000,12,0,1,11.045011,100,70,40,56.503366,25.045011
"habit",0.144000,0,0,0.060000,9,0.200000,1,18.053710,80,30,20,129.279415,25.053710
"random",0.180000,0.044000,0.120000,0.060000,7,0,1,14.555641,80,40,30,71.004020,25.055641
"habit",0.072000,0.088000,0,0.060000,12,0.400000,1,11.060561,80,50,40,56.263602,25.060561
"random",0.108000,0.176000,0.040000,0.060000,9,0,1,14.589020,70,20,30,149.811625,25.089020
"random",0.036000,0.176000,0.160000,0.060000,2,0,1,11.099683,90,50,40,53.500037,25.099683
"habit",0.072000,0.132000,0,0.060000,12,0.600000,1,11.107988,90,40,40,56.336981,25.107988
"random",0.072000,0.132000,0,0.060000,14,0,1,11.114713,70,50,40,59.186796,25.114713
"random",0.180000,0.220000,0.040000,0.060000,12,0,1,11.120430,20,30,40,62.673851,25.120430
"random",0.144000,0.176000,0.200000,0.060000,7,0,1,14.631655,60,50,30,76.900450,25.131655
"habit",0.144000,0.088000,0.040000,0.060000,7,0.600000,1,14.633730,70,40,30,78.268296,25.133730
"random",0.036000,0.044000,0.040000,0.060000,2,0,1,11.148475,100,60,40,53.660353,25.148475
"random",0.072000,0.088000,0,0.060000,14,0,1,11.150079,90,50,40,59.173667,25.150079
"habit",0.180000,0.132000,0.160000,0.060000,7,0.400000,1,14.654235,70,30,30,70.022775,25.154235
"random",0.036000,0.044000,0.200000,0.060000,2,0,1,11.154458,100,60,40,53.809407,25.154458
"random",0.108000,0.088000,0.120000,0.060000,9,0,1,18.169790,70,50,20,237.430125,25.169790
"random",0.036000,0.088000,0.120000,0.060000,2,0,1,11.174020,100,60,40,53.718630,25.174020
"random",0.036000,0.132000,0.040000,0.060000,14,0,1,18.176881,70,20,20,4.297048723196448e+55,25.176881
"random",0.180000,0.044000,0.160000,0.060000,12,0,1,18.217718,70,10,20,315.643600,25.217718
"random",0.072000,0.176000,0,0.060000,14,0,1,11.233473,90,50,40,59.064555,25.233473
"random",0.108000,0,0.160000,0.060000,9,0,1,18.248145,80,30,20,244.369880,25.248145
"random",0.144000,0.088000,0.040000,0.060000,12,0,1,18.249586,40,10,20,1648.237166,25.249586
"habit",0.036000,0.088000,0,0.060000,12,0.200000,1,11.257188,80,50,40,63.967484,25.257188
"habit",0.108000,0.220000,0.120000,0.060000,7,0.200000,1,14.767689,80,60,30,93.459138,25.267689
"habit",0.144000,0.176000,0.200000,0.060000,7,0.600000,1,18.300185,80,40,20,84.028360,25.300185
"random",0.144000,0.220000,0.120000,0.060000,12,0,1,18.309049,60,20,20,2612.111656,25.309049
"random",0.036000,0.176000,0,0.060000,14,0,1,11.324691,90,60,40,72.391052,25.324691
"habit",0.180000,0.132000,0.120000,0.060000,9,0.400000,1,18.346075,90,40,20,102.852821,25.346075
"random",0.180000,0,0.040000,0.060000,9,0,1,14.879775,60,10,30,95.673437,25.379775
"habit",0.072000,0.220000,0.040000,0.060000,12,0,1,11.380663,60,30,40,96.644923,25.380663
"random",0.036000,0.044000,0,0.060000,14,0,1,11.409580,90,60,40,71.105968,25.409580
"random",0.144000,0.176000,0.040000,0.060000,14,0,1,11.415112,60,40,40,74.603464,25.415112
"habit",0.180000,0.044000,0.120000,0.060000,7,1,1,18.437893,90,40,20,77.175071,25.437893
"habit",0,0.220000,0.040000,0.060000,7,0.400000,1,14.938831,70,60,30,109106892287790900000,25.438831
"habit",0.144000,0.088000,0.080000,0.060000,7,0.800000,1,18.463837,90,20,20,83.114481,25.463837
"random",0.072000,0.132000,0.040000,0.060000,9,0,1,18.471231,90,30,20,1951702.229325,25.471231
"habit",0.180000,0.220000,0.040000,0.060000,14,0.800000,1,11.484292,20,30,40,67.034845,25.484292
"habit",0.108000,0.220000,0.080000,0.060000,7,0,1,14.985143,70,50,30,91.633117,25.485143
"habit",0.180000,0.176000,0.040000,0.060000,4,1,1,11.485952,70,10,40,54.292310,25.485952
"random",0.072000,0.176000,0.040000,0.060000,7,0,1,15.005520,80,60,30,136.858100,25.505520
"random",0.180000,0.176000,0.040000,0.060000,9,0,1,15.007376,50,20,30,88.178829,25.507376
"habit",0.144000,0.220000,0.040000,0.060000,9,0.200000,1,15.022874,70,30,30,86.637960,25.522874
"random",0.144000,0.044000,0.160000,0.060000,9,0,1,18.527363,90,20,20,127.026878,25.527363
"habit",0.072000,0.176000,0,0.060000,12,0.800000,1,11.548712,90,50,40,56.656232,25.548712
"random",0.180000,0.220000,0.200000,0.060000,12,0,1,18.625695,80,30,20,270.873763,25.625695
"random",0.108000,0.220000,0.160000,0.060000,9,0,1,15.157259,60,30,30,186.658217,25.657259
"random",0.180000,0.044000,0.160000,0.060000,7,0,1,15.189843,60,30,30,70.852097,25.689843
"random",0.180000,0.044000,0.120000,0.060000,12,0,1,18.699402,70,60,20,319.086600,25.699402
"random",0.180000,0.176000,0.160000,0.060000,9,0,1,15.206745,50,10,30,94.331960,25.706745
"habit",0.108000,0.088000,0.040000,0.060000,9,0.600000,1,18.709635,80,30,20,301.854355,25.709635
"random",0.108000,0.176000,0.200000,0.060000,4,0,1,11.713587,80,30,40,58.092585,25.713587
"random",0.036000,0,0.080000,0.060000,2,0,1,11.729085,100,60,40,53.804983,25.729085
"random",0.180000,0.176000,0.040000,0.060000,4,0,1,11.731439,70,10,40,54.567527,25.731439
"habit",0.108000,0.132000,0.040000,0.060000,9,0.800000,1,18.737839,80,30,20,221.524381,25.737839
"random",0.180000,0,0,0.060000,12,0,1,18.739211,60,30,20,299.554143,25.739211
"habit",0.144000,0,0,0.060000,7,0,1,15.280451,70,20,30,77.294948,25.780451
"random",0.108000,0.088000,0.160000,0.060000,4,0,1,11.792803,80,70,40,57.996818,25.792803
"random",0.108000,0,0.040000,0.060000,9,0,1,15.302832,70,50,30,214.444855,25.802832
"random",0.108000,0,0.120000,0.060000,7,0,1,15.317839,80,40,30,92.776188,25.817839
"random",0.180000,0.176000,0.080000,0.060000,12,0,1,15.346895,70,20,30,225.438361,25.846895
"habit",0.144000,0.132000,0.200000,0.060000,9,0.600000,1,15.358901,50,40,30,155.276975,25.858901
"habit",0.144000,0.088000,0.080000,0.060000,4,0.600000,1,11.861615,80,40,40,55.727157,25.861615
"random",0.144000,0.176000,0.080000,0.060000,9,0,1,15.377540,60,30,30,117.248554,25.877540
"random",0.072000,0.176000,0.040000,0.060000,4,0,1,11.889824,80,50,40,62.224828,25.889824
"habit",0.180000,0,0.040000,0.060000,4,0.200000,1,11.912107,70,30,40,54.735247,25.912107
"habit",0.072000,0.088000,0.080000,0.060000,7,0.400000,1,18.917335,90,70,20,182.722560,25.917335
"habit",0.144000,0,0.080000,0.060000,7,0.400000,1,15.428793,70,30,30,78.456893,25.928793
"random",0.072000,0.176000,0.120000,0.060000,4,0,1,11.935999,100,30,40,62.098157,25.935999
"habit",0.144000,0.220000,0.080000,0.060000,14,0.800000,1,18.966724,60,30,20,6790474848161897000,25.966724
"random",0.180000,0,0.080000,0.060000,9,0,1,15.513052,70,40,30,95.370048,26.013052
"habit",0.108000,0.176000,0.080000,0.060000,7,1,1,19.017469,80,50,20,103.404382,26.017469
"habit",0.144000,0.176000,0.040000,0.060000,4,0.800000,1,12.057684,60,30,40,55.812916,26.057684
"random",0.072000,0.176000,0.040000,0.060000,14,0,1,12.083060,70,50,40,127.879269,26.083060
"random",0.144000,0.088000,0.080000,0.060000,4,0,1,12.087248,80,20,40,55.909310,26.087248
"random",0.180000,0.220000,0.080000,0.060000,9,0,1,15.596433,80,20,30,92.281595,26.096433
"random",0.072000,0.132000,0.080000,0.060000,4,0,1,12.104397,80,60,40,62.989836,26.104397
"random",0.108000,0.220000,0.080000,0.060000,9,0,1,15.605739,80,30,30,166.628751,26.105739
"random",0.180000,0,0.040000,0.060000,7,0,1,15.633387,50,10,30,72.106686,26.133387
"random",0.180000,0.044000,0.080000,0.060000,12,0,1,19.138734,50,30,20,321.602014,26.138734
"random",0.072000,0.132000,0.040000,0.060000,14,0,1,19.148700,70,20,20,1.6466373993080773e+40,26.148700
"random",0.108000,0.132000,0.160000,0.060000,4,0,1,12.161128,80,50,40,57.989195,26.161128
"random",0.072000,0.132000,0.040000,0.060000,12,0,1,19.176143,50,20,20,3.7098171836227546e+32,26.176143
"habit",0.180000,0.220000,0.200000,0.060000,12,0.200000,1,22.725717,80,50,10,479.659735,26.225717
"random",0.072000,0,0,0.060000,7,0,1,15.746487,70,40,30,152.475325,26.246487
"habit",0.108000,0.132000,0.120000,0.060000,4,0.800000,1,12.257564,80,20,40,58.099018,26.257564
"random",0.036000,0.176000,0.040000,0.060000,9,0,1,15.760394,80,20,30,178743958717828960,26.260394
"habit",0.144000,0,0.080000,0.060000,4,0.200000,1,12.278551,70,30,40,55.842431,26.278551
"habit",0.108000,0,0.080000,0.060000,9,0.400000,1,19.282238,90,50,20,270.659427,26.282238
"random",0.144000,0.044000,0.200000,0.060000,9,0,1,15.796636,30,40,30,126.309215,26.296636
"habit",0.108000,0.220000,0.080000,0.060000,9,0.200000,1,15.869606,50,50,30,182.721968,26.369606
"habit",0.036000,0.176000,0.040000,0.060000,14,1,1,12.416299,70,60,40,23591292.249664,26.416299
"random",0.108000,0,0.200000,0.060000,4,0,1,12.416620,80,50,40,58.214461,26.416620
"habit",0.180000,0,0.080000,0.060000,9,0.800000,1,19.420737,60,40,20,113.675798,26.420737
"random",0.108000,0.176000,0.160000,0.060000,7,0,1,15.936880,60,40,30,92.555735,26.436880
"habit",0.144000,0.176000,0.160000,0.060000,4,0.200000,1,12.449211,80,40,40,55.892538,26.449211
"random",0.108000,0.132000,0.080000,0.060000,4,0,1,12.471928,80,30,40,58.286655,26.471928
"random",0.072000,0.044000,0.040000,0.060000,4,0,1,12.488151,80,30,40,62.390621,26.488151
"habit",0.072000,0.220000,0.080000,0.060000,7,1,1,19.489595,80,40,20,174.189341,26.489595
"random",0.180000,0.088000,0.200000,0.060000,9,0,1,16.021400,60,10,30,95.034441,26.521400
"random",0.108000,0.132000,0.040000,0.060000,9,0,1,16.059244,80,30,30,168.978912,26.559244
"habit",0.072000,0.220000,0.080000,0.060000,4,0.800000,1,12.569017,80,50,40,62.539242,26.569017
"random",0.144000,0.088000,0.120000,0.060000,7,0,1,16.073398,60,40,30,78.340247,26.573398
"habit",0.108000,0.132000,0.080000,0.060000,7,0.800000,1,16.171242,70,50,30,99.672033,26.671242
"random",0.108000,0.044000,0.040000,0.060000,7,0,1,16.194959,90,40,30,96.332503,26.694959
"habit",0.072000,0,0.120000,0.060000,7,0.200000,1,16.210485,60,40,30,163.435740,26.710485
"habit",0,0.220000,0.080000,0.060000,14,0,1,19.742125,70,10,20,4.799663316514306e+80,26.742125
"random",0.144000,0.176000,0.200000,0.060000,4,0,1,12.745634,80,20,40,56.272749,26.745634
"habit",0.144000,0.132000,0.040000,0.060000,9,1,1,19.756043,80,30,20,128.389192,26.756043
"random",0.072000,0.088000,0.080000,0.060000,4,0,1,12.757474,80,40,40,62.954156,26.757474
"random",0.144000,0.044000,0.040000,0.060000,7,0,1,16.273735,90,30,30,78.019913,26.773735
"habit",0.072000,0.132000,0.120000,0.060000,7,0.800000,1,16.276696,80,50,30,196.090629,26.776696
"habit",0.072000,0.132000,0.040000,0.060000,12,0.800000,1,19.778134,90,30,20,6.980828121099245e+32,26.778134
"random",0.036000,0,0,0.060000,4,0,1,12.792869,90,60,40,82.734210,26.792869
"random",0.036000,0.176000,0.040000,0.060000,12,0,1,12.804812,80,60,40,1583606737.442386,26.804812
"habit",0.144000,0.044000,0.080000,0.060000,9,0.800000,1,26.820750,90,20,0,223.990568,26.820750
"random",0.072000,0.132000,0.040000,0.060000,4,0,1,12.828420,80,40,40,62.987391,26.828420
"random",0.036000,0.044000,0.080000,0.060000,4,0,1,12.830600,100,30,40,84.080096,26.830600
"random",0.108000,0.044000,0.160000,0.060000,4,0,1,12.849595,80,30,40,58.616460,26.849595
"habit",0.036000,0,0.040000,0.060000,4,0.600000,1,12.875202,70,50,40,83.007256,26.875202
"habit",0.144000,0,0.200000,0.060000,4,0.800000,1,12.888484,80,40,40,56.275119,26.888484
"habit",0.108000,0.044000,0.160000,0.060000,7,0.800000,1,19.890467,90,30,20,106.164209,26.890467
"habit",0.108000,0,0,0.060000,4,0.800000,1,12.930478,90,60,40,58.377522,26.930478
"random",0.144000,0.132000,0.040000,0.060000,12,0,1,16.451635,70,30,30,586.558666,26.951635
"habit",0.036000,0.132000,0.120000,0.060000,4,0.400000,1,12.978865,90,70,40,82.395258,26.978865
"habit",0.072000,0.176000,0.200000,0.060000,7,0.200000,1,19.990806,100,20,20,168.143686,26.990806
"random",0.072000,0,0.080000,0.060000,7,0,1,16.493758,90,20,30,149.963868,26.993758
"habit",0.036000,0.220000,0.200000,0.060000,4,0,1,12.996073,90,50,40,82.004982,26.996073
"random",0.072000,0.132000,0.080000,0.060000,7,0,1,16.517102,80,50,30,163.038882,27.017102
"random",0.072000,0.220000,0.040000,0.060000,7,0,1,13.023184,60,30,40,124.002432,27.023184
"habit",0.072000,0.088000,0.040000,0.060000,4,0,1,13.059812,80,80,40,63.070648,27.059812
"random",0.036000,0.220000,0.080000,0.060000,12,0,1,20.078941,60,60,20,1.0196106936318696e+51,27.078941
"random",0.072000,0.088000,0.160000,0.060000,4,0,1,13.085808,90,30,40,63.109245,27.085808
"random",0.144000,0.220000,0.080000,0.060000,7,0,1,13.088800,60,30,40,75.355791,27.088800
"random",0.180000,0.044000,0.040000,0.060000,9,0,1,16.590440,80,60,30,101.170679,27.090440
"random",0.072000,0.220000,0.120000,0.060000,4,0,1,13.130818,90,50,40,62.765821,27.130818
"random",0.072000,0.044000,0.120000,0.060000,4,0,1,13.145227,90,40,40,62.911352,27.145227
"random",0.072000,0.044000,0.120000,0.060000,7,0,1,16.648618,70,50,30,154.540189,27.148618
"random",0.144000,0.132000,0.200000,0.060000,9,0,1,16.654903,80,30,30,127.230794,27.154903
"random",0.180000,0.132000,0.160000,0.060000,12,0,1,20.154953,50,10,20,304.281694,27.154953
