mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,runaway,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"random",0.180000,0.176000,0.160000,0.180000,14,0,1,0,39.219258,90,80,60,2.893894127743701e+214,60.219258
"random",0.108000,0.088000,0.040000,0.180000,12,0,1,0,28.830467,60,90,90,2.136830345633831e+36,60.330467
"random",0.108000,0.220000,0.080000,0.180000,7,0,1,0,39.339377,70,70,60,7.571516097108384e+49,60.339377
"habit",0.036000,0.176000,0.080000,0.180000,7,0.600000,1,0,43.162659,70,80,50,1.1695346130442158e+85,60.662659
"random",0.108000,0.132000,0.080000,0.180000,14,0,1,0,32.736981,70,70,80,2.5880812005146833e+93,60.736981
"habit",0.108000,0.132000,0.080000,0.180000,9,1,1,0,39.800802,70,80,60,9.625809939860962e+65,60.800802
"habit",0.144000,0.132000,0.080000,0.180000,12,0.200000,1,0,36.339893,70,60,70,3.708408034286182e+76,60.839893
"habit",0.108000,0.088000,0.080000,0.180000,14,0,1,0,39.855189,90,70,60,5.463581593992301e+185,60.855189
"random",0.072000,0.132000,0.120000,0.180000,14,0,1,0,39.860189,90,60,60,2.113075898172012e+205,60.860189
"habit",0.180000,0.220000,0.120000,0.180000,9,0.800000,1,0,36.364364,50,70,70,4.644451829399833e+61,60.864364
"habit",0.072000,0.176000,0.120000,0.180000,12,0.200000,1,0,36.414467,60,50,70,7.42596651631892e+151,60.914467
"habit",0.108000,0.176000,0.120000,0.180000,12,0.400000,1,0,39.973855,70,60,60,4.371895893508916e+128,60.973855
"random",0.108000,0.176000,0.120000,0.180000,12,0,1,0,36.595345,80,70,70,2.6181990020030122e+137,61.095345
"habit",0.108000,0.176000,0.160000,0.180000,14,0.800000,1,0,40.129543,80,70,60,8.039645879338119e+223,61.129543
"habit",0.072000,0.220000,0.080000,0.180000,7,1,1,0,36.827342,80,50,70,1.376370131827765e+54,61.327342
"habit",0.036000,0.088000,0.160000,0.180000,4,0.400000,1,0,40.336047,90,60,60,274940767389.740540,61.336047
"habit",0.180000,0.220000,0.160000,0.180000,12,0,1,0,40.467592,80,70,60,6.921408582298842e+129,61.467592
"habit",0.108000,0.088000,0.040000,0.180000,9,0.600000,1,0,33.472885,90,90,80,364237141519279800000,61.472885
"habit",0.180000,0.220000,0.160000,0.180000,14,0.200000,1,0,37.143973,50,50,70,1.653753796493546e+178,61.643973
"random",0.036000,0.176000,0.120000,0.180000,14,0,1,0,33.664345,70,60,80,7.33363723663701e+153,61.664345
"habit",0.036000,0.088000,0.080000,0.180000,14,0.800000,1,0,37.286481,90,60,70,1.4225468996847354e+243,61.786481
"random",0.108000,0.176000,0.160000,0.180000,14,0,1,0,41.098305,90,70,60,1.3386022225244167e+202,62.098305
"habit",0.036000,0.088000,0.040000,0.180000,9,0.200000,1,0,34.210277,80,80,80,7.83451218580704e+52,62.210277
"habit",0.036000,0.220000,0.160000,0.180000,12,0.400000,1,0,41.236639,60,80,60,1.2110371899567474e+233,62.236639
"habit",0.108000,0.132000,0.120000,0.180000,14,0.400000,1,0,41.247113,100,70,60,1.809883678028029e+185,62.247113
"random",0.036000,0.220000,0.160000,0.180000,12,0,1,0,41.282147,70,70,60,1.6185818929272696e+193,62.282147
"random",0.144000,0.176000,0.120000,0.180000,12,0,1,0,37.875590,70,70,70,1.0135062600847443e+113,62.375590
"habit",0.036000,0.220000,0.080000,0.180000,7,0.800000,1,0,41.390539,80,40,60,9.62290020531592e+90,62.390539
"habit",0,0.176000,0.080000,0.180000,4,0.200000,1,0,44.981938,80,80,50,1.8468423925558082e+34,62.481938
"habit",0.072000,0.176000,0.080000,0.180000,9,1,1,0,34.680958,70,50,80,3.612518619706261e+73,62.680958
"random",0.036000,0.220000,0.200000,0.180000,14,0,1,0,42.052095,80,70,60,1.5384203893596968e+266,63.052095
"random",0,0.220000,0.080000,0.180000,4,0,1,0,42.155219,90,50,60,4.559444766573299e+32,63.155219
"habit",0.144000,0.220000,0.120000,0.180000,12,0.800000,1,0,35.177477,70,40,80,1.3503256296502588e+94,63.177477
"random",0.180000,0.088000,0.080000,0.180000,14,0,1,0,38.696021,90,80,70,9.579711425944062e+145,63.196021
"habit",0.072000,0.220000,0,0.180000,12,1,1,0,35.207961,90,70,80,2632.369360,63.207961
"random",0.036000,0.132000,0.080000,0.180000,4,0,1,0,42.600043,100,80,60,182039912207.613495,63.600043
"habit",0.072000,0.132000,0.080000,0.180000,12,1,1,0,35.697984,60,60,80,1.2281320674890315e+85,63.697984
"random",0.144000,0.132000,0.080000,0.180000,12,0,1,0,35.746792,70,80,80,2.3310428226928503e+57,63.746792
"random",0,0.132000,0.080000,0.180000,9,0,1,0,42.766176,70,80,60,1.4458726834463855e+113,63.766176
"habit",0,0.132000,0.120000,0.180000,14,1,1,0,42.776865,90,80,60,1.453613343803506e+257,63.776865
"habit",0.072000,0.088000,0.040000,0.180000,7,0.200000,1,0,39.558782,80,80,70,1.6666958271602477e+40,64.058782
"habit",0.144000,0.220000,0.200000,0.180000,14,0.200000,1,0,43.066832,90,70,60,8.88755709399849e+213,64.066832
"random",0.108000,0.088000,0.040000,0.180000,7,0,1,0,39.659997,80,70,70,9.452882133037668e+45,64.159997
"habit",0.144000,0.176000,0.160000,0.180000,14,1,1,0,43.288133,90,70,60,2.3395960659401827e+198,64.288133
"random",0,0.132000,0.120000,0.180000,14,0,1,0,39.845898,90,80,70,3.9098410468020255e+228,64.345898
"random",0.108000,0.088000,0.080000,0.180000,14,0,1,0,39.851484,90,60,70,1.3911268723599658e+194,64.351484
"random",0.180000,0.132000,0.120000,0.180000,14,0,1,0,40.031687,80,80,70,4.1310469859057006e+160,64.531687
"random",0,0.220000,0.200000,0.180000,14,0,1,0,43.614179,90,60,60,4.384334167371211e+267,64.614179
"random",0.108000,0.220000,0.120000,0.180000,9,0,1,0,40.148471,70,60,70,4.1058583536588284e+113,64.648471
"habit",0.144000,0.088000,0.040000,0.180000,7,0.600000,1,0,40.209384,80,80,70,3.703963928557192e+22,64.709384
"habit",0.036000,0.088000,0.040000,0.180000,7,0,1,0,40.222722,90,60,70,9.228945996454053e+67,64.722722
"habit",0,0.220000,0.120000,0.180000,9,1,1,0,40.285298,80,60,70,7.020905104647766e+134,64.785298
"habit",0.180000,0.176000,0.160000,0.180000,14,0,1,0,40.288588,100,80,70,5.8813511944662325e+162,64.788588
"random",0.180000,0.176000,0.120000,0.180000,12,0,1,0,40.369222,60,80,70,3.502109932453865e+82,64.869222
"random",0.108000,0.132000,0.120000,0.180000,14,0,1,0,40.413071,80,60,70,5.2827924111480425e+197,64.913071
"random",0.144000,0.220000,0.200000,0.180000,14,0,1,0,40.680067,90,90,70,7.625282457393009e+252,65.180067
"random",0.108000,0.176000,0.080000,0.180000,7,0,1,0,44.199120,70,70,60,6.6999538321387225e+66,65.199120
"random",0.180000,0.220000,0.120000,0.180000,9,0,1,0,40.841018,70,70,70,6.831594905814044e+64,65.341018
"random",0.144000,0.220000,0.120000,0.180000,9,0,1,0,40.991370,70,60,70,5.531546804356918e+65,65.491370
"random",0.036000,0.132000,0.120000,0.180000,14,0,1,0,41.070586,90,80,70,4.352862335344023e+232,65.570586
"random",0.072000,0.176000,0.080000,0.180000,7,0,1,0,41.163916,80,70,70,1.0824648472853067e+75,65.663916
"random",0.180000,0.132000,0.080000,0.180000,9,0,1,0,41.165518,70,70,70,3.151239081424578e+61,65.665518
"random",0,0.176000,0.080000,0.180000,7,0,1,0,41.220578,90,70,70,3.45201834303363e+85,65.720578
"random",0.144000,0.176000,0.160000,0.180000,14,0,1,0,41.222188,100,60,70,1.4402802644153417e+173,65.722188
"random",0.072000,0.220000,0.160000,0.180000,14,0,1,0,37.759099,80,50,80,1.2918744539539394e+187,65.759099
"habit",0,0.132000,0.040000,0.180000,4,1,1,0,44.776215,90,60,60,4.037505099352295e+37,65.776215
"habit",0,0.176000,0.120000,0.180000,12,1,1,0,41.457651,60,50,70,1.954712990431724e+183,65.957651
"habit",0.036000,0.220000,0.160000,0.180000,4,1,1,0,44.966219,90,80,60,383948105256312900000,65.966219
"random",0.072000,0.176000,0.160000,0.180000,14,0,1,0,41.560942,90,60,70,2.401919746068167e+276,66.060942
"random",0.144000,0.132000,0.120000,0.180000,14,0,1,0,41.717614,100,70,70,1.7272891523153663e+166,66.217614
"habit",0.036000,0.176000,0.160000,0.180000,14,0.400000,1,0,41.718400,90,60,70,1.048251834248147e+243,66.218400
"habit",0.180000,0.088000,0.040000,0.180000,7,0.800000,1,0,41.740079,80,80,70,4.237375942508304e+22,66.240079
"random",0.072000,0.088000,0.040000,0.180000,7,0,1,0,38.566316,90,80,80,1.2152291736424695e+43,66.566316
"random",0.144000,0.044000,0.040000,0.180000,14,0,1,0,38.591655,90,70,80,1.7111828511437175e+243,66.591655
"random",0,0.176000,0.160000,0.180000,14,0,1,0,42.138706,90,60,70,9.51016180268484e+261,66.638706
"habit",0.072000,0.132000,0.080000,0.180000,9,0.800000,1,0,42.277220,80,90,70,3.8247372796742373e+92,66.777220
"habit",0,0.132000,0.080000,0.180000,9,0.400000,1,0,42.279097,70,100,70,4.510785655277281e+106,66.779097
"habit",0.108000,0.132000,0,0.180000,14,1,1,0,35.302292,100,100,90,371.130941,66.802292
"random",0.072000,0.176000,0.120000,0.180000,12,0,1,0,38.916143,70,70,80,1.6580613337658797e+153,66.916143
"habit",0.180000,0.132000,0.120000,0.180000,14,0.800000,1,0,39.083263,90,60,80,9.677601450206017e+212,67.083263
"habit",0.036000,0.220000,0.120000,0.180000,9,0,1,0,42.629549,80,40,70,9.77806275897937e+139,67.129549
"random",0.036000,0.220000,0.120000,0.180000,9,0,1,0,39.543287,70,70,80,9.624473784114399e+129,67.543287
"random",0.036000,0.088000,0.040000,0.180000,9,0,1,0,36.096933,80,80,90,1.4511770128810237e+49,67.596933
"random",0,0.088000,0.040000,0.180000,7,0,1,0,39.619936,80,80,80,3.2858343267797454e+61,67.619936
"random",0,0.088000,0.080000,0.180000,14,0,1,0,43.210081,80,70,70,5.822598908470301e+211,67.710081
"habit",0.144000,0.088000,0.080000,0.180000,12,0,1,0,43.210382,90,70,70,5.0671732984214545e+181,67.710382
"random",0.144000,0.132000,0.080000,0.180000,9,0,1,0,43.262012,80,70,70,5.522805769011997e+50,67.762012
"habit",0.072000,0.132000,0.120000,0.180000,14,0.200000,1,0,39.774528,90,70,80,4.192323376574541e+202,67.774528
"random",0.036000,0.176000,0.080000,0.180000,7,0,1,0,43.347230,80,70,70,9.8847007629173e+74,67.847230
"habit",0.036000,0.132000,0.120000,0.180000,12,1,1,0,43.457007,90,70,70,6.890073042518899e+205,67.957007
"habit",0.180000,0.220000,0.200000,0.180000,14,0.400000,1,0,43.574938,90,70,70,7.449846862249224e+195,68.074938
"random",0,0.220000,0.120000,0.180000,9,0,1,0,43.654994,70,80,70,7.330601760916691e+129,68.154994
"habit",0.108000,0.176000,0.080000,0.180000,7,1,1,0,47.265034,70,70,60,9.659019823862553e+78,68.265034
"habit",0,0.176000,0.160000,0.180000,14,0.200000,1,0,40.281067,90,60,80,1.4782742464820435e+256,68.281067
"habit",0.036000,0,0.200000,0.180000,4,0.200000,1,0,50.842483,90,60,50,18425146916878.816406,68.342483
"habit",0.144000,0.132000,0.120000,0.180000,14,0.600000,1,0,40.475260,80,80,80,1.5647237550543543e+162,68.475260
"habit",0.036000,0.132000,0.120000,0.180000,14,0,1,0,40.523864,90,80,80,2.3741119886275584e+236,68.523864
"random",0.036000,0.176000,0.160000,0.180000,4,0,1,0,40.635109,100,80,80,784451475.875984,68.635109
"habit",0,0.088000,0.040000,0.180000,7,1,1,0,40.673917,80,70,80,3.911026860545895e+59,68.673917
"habit",0.180000,0.088000,0.080000,0.180000,12,0.200000,1,0,44.178374,90,70,70,2.478171118958684e+157,68.678374
"habit",0,0.176000,0.080000,0.180000,7,0.400000,1,0,40.735172,80,80,80,2.1943340304734193e+98,68.735172
"habit",0.036000,0.220000,0.200000,0.180000,12,0.600000,1,0,44.374815,90,70,70,3.4507417075909234e+262,68.874815
"habit",0.144000,0.088000,0.080000,0.180000,14,0.200000,1,0,41.124752,90,80,80,9.209363747228598e+159,69.124752
"habit",0.036000,0.132000,0.160000,0.180000,4,0.600000,1,0,48.129258,90,80,60,20006473471220896,69.129258
"random",0.108000,0.220000,0.160000,0.180000,12,0,1,0,41.214842,70,70,80,5.672119522626155e+158,69.214842
"habit",0.072000,0.088000,0.080000,0.180000,12,0.800000,1,0,44.838403,90,80,70,1.7227436246820064e+207,69.338403
"random",0.036000,0.132000,0.080000,0.180000,9,0,1,0,41.383754,80,90,80,2.955654970811365e+95,69.383754
"habit",0.144000,0.044000,0.040000,0.180000,12,0.800000,1,0,44.900609,90,80,70,8.297691462676455e+279,69.400609
"random",0.072000,0.220000,0.160000,0.180000,12,0,1,0,41.525633,80,60,80,4.504987436305925e+203,69.525633
"random",0.072000,0.132000,0.080000,0.180000,9,0,1,0,41.609691,80,90,80,8.269446531491025e+94,69.609691
"random",0.180000,0.220000,0.160000,0.180000,12,0,1,0,41.711174,80,60,80,5.573411584738757e+135,69.711174
"habit",0.108000,0.132000,0.120000,0.180000,12,0.200000,1,0,45.225935,90,80,70,6.206699448057682e+174,69.725935
"habit",0.108000,0.088000,0.040000,0.180000,7,0.400000,1,0,41.935024,90,100,80,542375226102683140,69.935024
"random",0.180000,0.176000,0.160000,0.180000,12,0,1,0,45.567358,90,80,70,1.3797727019460297e+170,70.067358
"habit",0.072000,0.220000,0.120000,0.180000,9,0.200000,1,0,42.179805,70,70,80,3.531126819794122e+95,70.179805
"habit",0.108000,0.176000,0,0.180000,12,1,1,0,35.282241,100,100,100,177.320241,70.282241
"random",0.144000,0.088000,0.080000,0.180000,14,0,1,0,42.355231,90,70,80,1.099959695170745e+158,70.355231
"random",0.108000,0.220000,0.200000,0.180000,14,0,1,0,42.490245,100,80,80,1.504413568894888e+231,70.490245
"habit",0.072000,0.220000,0.160000,0.180000,12,0.600000,1,0,42.643428,80,70,80,6.1650100858111985e+203,70.643428
"habit",0.072000,0.220000,0.200000,0.180000,14,1,1,0,42.751369,90,80,80,1.4034284059372117e+260,70.751369
"random",0.108000,0.176000,0.160000,0.180000,12,0,1,0,46.259651,100,80,70,1.2151344479552315e+187,70.759651
"habit",0.144000,0.132000,0.120000,0.180000,12,0.400000,1,0,46.784454,90,80,70,1.0826254781259213e+174,71.284454
"random",0.144000,0.176000,0.160000,0.180000,12,0,1,0,46.792602,90,80,70,2.0578564872782792e+192,71.292602
"random",0,0.176000,0.160000,0.180000,12,0,1,0,46.815626,90,80,70,2.2508473296002078e+254,71.315626
"random",0,0.088000,0.080000,0.180000,12,0,1,0,46.902324,90,70,70,1.2697868650726186e+253,71.402324
"random",0.108000,0.176000,0.120000,0.180000,9,0,1,0,46.947537,80,70,70,2.8255741487622036e+105,71.447537
"habit",0.072000,0.176000,0.120000,0.180000,9,0,1,0,46.962150,80,80,70,4.088460281723569e+143,71.462150
"habit",0.036000,0.176000,0.120000,0.180000,9,1,1,0,47.055939,70,70,70,2.6274952033024995e+158,71.555939
"habit",0.144000,0.176000,0.160000,0.180000,12,0.800000,1,0,47.070545,90,70,70,4.853766649262922e+164,71.570545
"habit",0.036000,0.132000,0.080000,0.180000,9,0.600000,1,0,43.788075,90,80,80,5.865862784045003e+89,71.788075
"random",0.072000,0.220000,0.120000,0.180000,9,0,1,0,44.097771,70,60,80,2.3330585768185016e+105,72.097771
"random",0.108000,0.132000,0.120000,0.180000,12,0,1,0,44.148538,90,70,80,1.684402663359124e+189,72.148538
"random",0.072000,0.088000,0.040000,0.180000,9,0,1,0,37.204276,90,90,100,3.4720388250675705e+38,72.204276
"habit",0.036000,0.220000,0.200000,0.180000,14,0.800000,1,0,44.205258,90,70,80,2.5740647467394444e+268,72.205258
"habit",0,0.088000,0.080000,0.180000,12,0.400000,1,0,44.693107,90,80,80,3.3085197719148494e+261,72.693107
"habit",0.180000,0.220000,0.200000,0.180000,12,0.200000,1,0,48.240302,100,70,70,8.78076318529053e+178,72.740302
"habit",0.072000,0.044000,0.040000,0.180000,12,0.400000,1,0,44.799335,100,80,80,3.869360162119123e+304,72.799335
"habit",0.108000,0.088000,0.080000,0.180000,12,1,1,0,44.836338,90,70,80,6.530151219880535e+212,72.836338
"habit",0.108000,0.220000,0.200000,0.180000,14,0,1,0,44.938528,90,60,80,3.182400780623059e+228,72.938528
"habit",0.180000,0.044000,0.040000,0.180000,12,1,1,0,45.000225,90,80,80,1.0008055751489943e+257,73.000225
"habit",0.144000,0.220000,0.120000,0.180000,7,0.400000,1,0,52.118542,90,70,60,237821228325972080000,73.118542
"random",0.072000,0.176000,0.160000,0.180000,12,0,1,0,48.655790,90,80,70,2.0506320464050334e+231,73.155790
"random",0.036000,0.088000,0.040000,0.180000,7,0,1,0,41.671386,80,80,90,6.682616078674164e+59,73.171386
"random",0.072000,0.132000,0.120000,0.180000,12,0,1,0,45.207603,80,80,80,1.6260127907171004e+214,73.207603
"random",0.108000,0.220000,0.200000,0.180000,12,0,1,0,45.287144,80,80,80,1.5283209497480318e+215,73.287144
"habit",0.144000,0.132000,0.080000,0.180000,9,0,1,0,41.980900,90,80,90,5.625931089718127e+55,73.480900
"habit",0.108000,0.176000,0.160000,0.180000,12,0.600000,1,0,45.498406,80,80,80,1.6147016348289383e+187,73.498406
"random",0.144000,0.088000,0.080000,0.180000,12,0,1,0,42.216832,90,100,90,3.1217416846387125e+176,73.716832
"habit",0.144000,0.044000,0.040000,0.180000,14,1,1,0,38.723145,100,100,100,1.3683454537155098e+90,73.723145
"habit",0,0.176000,0.120000,0.180000,4,0.400000,1,0,49.293573,90,70,70,1.4529665294350385e+35,73.793573
"habit",0.180000,0.176000,0.120000,0.180000,9,0.600000,1,0,45.798855,80,90,80,1.9351160447903743e+81,73.798855
"habit",0.180000,0.088000,0.080000,0.180000,14,0.400000,1,0,38.807714,100,100,100,1.8591963922083076e+89,73.807714
"habit",0.180000,0.044000,0.040000,0.180000,14,0,1,0,38.833141,100,100,100,1.580609505866411e+119,73.833141
"habit",0.072000,0.176000,0.160000,0.180000,14,0.600000,1,0,42.369567,90,80,90,2.642323774504756e+258,73.869567
"random",0.180000,0.132000,0.120000,0.180000,12,0,1,0,45.875691,90,80,80,4.8607122286092935e+150,73.875691
"random",0.036000,0.176000,0.160000,0.180000,12,0,1,0,45.898656,90,80,80,9.92954364288698e+220,73.898656
"habit",0.036000,0.088000,0.040000,0.180000,4,1,1,0,52.951845,90,70,60,4.890509344693112e+22,73.951845
"habit",0.072000,0.176000,0.080000,0.180000,7,0.800000,1,0,42.502332,80,80,90,9.950201515518142e+80,74.002332
"random",0.108000,0.132000,0.080000,0.180000,9,0,1,0,46.021900,90,90,80,7.08549953530353e+43,74.021900
"random",0.072000,0.088000,0.080000,0.180000,14,0,1,0,39.121350,100,100,100,4.643270201701141e+143,74.121350
"random",0.036000,0.088000,0.080000,0.180000,12,0,1,0,46.157585,90,70,80,5.680117786451954e+233,74.157585
"random",0.036000,0.132000,0.120000,0.180000,12,0,1,0,46.185680,80,90,80,4.209275983449396e+219,74.185680
"random",0,0.176000,0.120000,0.180000,9,0,1,0,49.789754,90,80,70,1.9619073823006672e+163,74.289754
"random",0.072000,0.044000,0.040000,0.180000,14,0,1,0,39.376629,100,100,100,9.999668284659075e+140,74.376629
"habit",0.036000,0.176000,0.160000,0.180000,12,0.200000,1,0,46.387833,90,80,80,1.6918976605453592e+250,74.387833
"habit",0.036000,0.044000,0.040000,0.180000,14,0.400000,1,0,39.393129,100,100,100,2.0468850269870502e+175,74.393129
"habit",0.036000,0.088000,0.200000,0.180000,4,0.600000,1,0,49.897331,90,80,70,1369395663257342200,74.397331
"habit",0,0.132000,0.120000,0.180000,12,0.800000,1,0,46.408129,90,70,80,1.6740378164739156e+239,74.408129
"habit",0.108000,0.220000,0.200000,0.180000,12,1,1,0,46.443077,90,80,80,2.268531565628034e+212,74.443077
"habit",0.072000,0.044000,0.040000,0.180000,14,0.600000,1,0,39.504754,100,100,100,6.736575267575308e+153,74.504754
"habit",0.180000,0.176000,0.160000,0.180000,12,1,1,0,46.530646,90,70,80,7.486629034697841e+159,74.530646
"habit",0.072000,0.132000,0.120000,0.180000,12,0,1,0,46.711007,90,90,80,3.783860861561394e+200,74.711007
"random",0.036000,0.088000,0.080000,0.180000,14,0,1,0,39.885033,100,100,100,2.116365661468593e+147,74.885033
"random",0.180000,0.176000,0.120000,0.180000,9,0,1,0,47.012024,80,80,80,4.808083990622101e+85,75.012024
"random",0.108000,0.044000,0.040000,0.180000,14,0,1,0,40.189236,100,100,100,4.799882830256597e+175,75.189236
"random",0.036000,0.176000,0.160000,0.180000,14,0,1,0,40.193527,100,100,100,1.3869122938522665e+185,75.193527
"habit",0.180000,0.132000,0.080000,0.180000,9,0.200000,1,0,43.784933,80,90,90,3.807053310972142e+29,75.284933
"random",0,0.044000,0.040000,0.180000,14,0,1,0,40.331591,100,100,100,2.809212676673043e+189,75.331591
"random",0.180000,0.044000,0.040000,0.180000,14,0,1,0,40.378732,100,100,100,4.605187231137021e+156,75.378732
"habit",0,0.044000,0.040000,0.180000,14,0.200000,1,0,40.390532,100,100,100,6.30462689328437e+182,75.390532
"habit",0.072000,0.176000,0.160000,0.180000,12,0.400000,1,0,47.422510,90,90,80,4.5129158527041256e+247,75.422510
"random",0.180000,0.220000,0.200000,0.180000,12,0,1,0,47.510942,90,90,80,8.251789499175913e+188,75.510942
"random",0.036000,0.220000,0.200000,0.180000,12,0,1,0,47.523109,90,80,80,4.115303460497264e+262,75.523109
"random",0,0.132000,0.120000,0.180000,12,0,1,0,47.529131,100,90,80,1.2692717797819598e+234,75.529131
"random",0.036000,0.044000,0.040000,0.180000,14,0,1,0,40.529532,100,100,100,5.013491850966016e+214,75.529532
"habit",0.072000,0.088000,0.080000,0.180000,14,1,1,0,40.619961,100,100,100,4.532275089002146e+163,75.619961
"random",0.144000,0.220000,0.200000,0.180000,12,0,1,0,47.653335,90,90,80,3.1684978004948925e+213,75.653335
"habit",0.108000,0.044000,0.040000,0.180000,14,0.800000,1,0,40.751967,100,100,100,2.059745968494212e+122,75.751967
"habit",0.180000,0.132000,0.120000,0.180000,12,0.600000,1,0,48.080149,90,80,80,3.8643504729228956e+149,76.080149
"random",0.072000,0.220000,0.200000,0.180000,12,0,1,0,48.119089,90,90,80,3.045995185335314e+230,76.119089
"random",0.180000,0.220000,0.160000,0.180000,9,0,1,0,48.690162,80,80,80,4.1976607827129304e+116,76.690162
"habit",0.108000,0.220000,0.120000,0.180000,7,0.200000,1,0,52.293256,90,80,70,2.450814691404131e+90,76.793256
"habit",0,0.176000,0.160000,0.180000,12,0,1,0,45.384337,90,80,90,4.200478808713228e+233,76.884337
"habit",0.144000,0.220000,0.200000,0.180000,12,0,1,0,48.948419,80,90,80,9.338727468007636e+214,76.948419
"habit",0.072000,0.220000,0.160000,0.180000,9,0.400000,1,0,49.227546,80,90,80,1.0837676906005354e+162,77.227546
"habit",0.108000,0.176000,0.120000,0.180000,9,0.200000,1,0,49.356131,90,70,80,1.2257797471612696e+112,77.356131
"habit",0,0.176000,0.120000,0.180000,9,0.800000,1,0,49.511336,90,70,80,1.9234084109770985e+162,77.511336
"random",0.036000,0.220000,0.160000,0.180000,9,0,1,0,49.514501,80,80,80,1.2033963486497089e+169,77.514501
"random",0.072000,0.176000,0.120000,0.180000,9,0,1,0,49.711223,80,80,80,6.13209596513467e+128,77.711223
"habit",0,0.220000,0.200000,0.180000,12,0.400000,1,0,49.754657,90,90,80,1.589174969051143e+272,77.754657
"habit",0.072000,0.220000,0.200000,0.180000,12,0.800000,1,0,49.765084,90,80,80,1.1572929117791289e+265,77.765084
"random",0.072000,0.220000,0.200000,0.180000,14,0,1,0,42.866766,90,60,100,9.197744304744791e+242,77.866766
"habit",0.036000,0.132000,0.200000,0.180000,4,0.800000,1,0,53.382823,90,80,70,1.9073852287287193e+24,77.882823
"random",0.072000,0.220000,0.120000,0.180000,7,0,1,0,50.256713,80,70,80,2.3561069651103623e+109,78.256713
"random",0.036000,0.176000,0.120000,0.180000,9,0,1,0,50.358416,90,80,80,1.9395017401500423e+147,78.358416
"random",0.108000,0.088000,0.080000,0.180000,12,0,1,0,46.965653,90,80,90,4.66144616824284e+216,78.465653
"habit",0.144000,0.176000,0.120000,0.180000,9,0.400000,1,0,47.034662,90,80,90,2.3008659426730177e+98,78.534662
"habit",0,0.220000,0.120000,0.180000,7,0.800000,1,0,47.276286,70,70,90,2.0641144468571014e+145,78.776286
"random",0,0.220000,0.200000,0.180000,12,0,1,0,51.048162,90,80,80,1.8236590042964118e+248,79.048162
"random",0.072000,0.044000,0.040000,0.180000,12,0,1,0,44.074385,100,100,100,8.984970586957414e+120,79.074385
"habit",0.180000,0.220000,0.160000,0.180000,9,1,1,0,51.328747,80,90,80,3.1973787889285654e+164,79.328747
"random",0.144000,0.176000,0.120000,0.180000,9,0,1,0,47.999938,80,80,90,2.536554160130829e+93,79.499938
"habit",0,0.220000,0.120000,0.180000,4,0.600000,1,0,55.100923,100,80,70,4.406315445538127e+45,79.600923
"random",0.144000,0.220000,0.160000,0.180000,9,0,1,0,51.692797,80,80,80,1.2197622448623188e+108,79.692797
"random",0.108000,0.220000,0.160000,0.180000,9,0,1,0,51.891076,80,80,80,2.2064771545118617e+138,79.891076
"random",0.108000,0.044000,0.040000,0.180000,12,0,1,0,45.099155,100,100,100,1.8413190304557747e+138,80.099155
"habit",0.036000,0.220000,0.160000,0.180000,9,0.200000,1,0,52.211808,100,80,80,7.82491221867499e+159,80.211808
"random",0.108000,0.220000,0.120000,0.180000,7,0,1,0,52.324924,90,80,80,1.4580083223333755e+84,80.324924
"random",0.144000,0.044000,0.040000,0.180000,12,0,1,0,45.520802,100,100,100,1.1032651393049494e+109,80.520802
"random",0.072000,0.088000,0.080000,0.180000,12,0,1,0,45.785959,100,100,100,3.132617329215442e+143,80.785959
"habit",0.108000,0.220000,0.160000,0.180000,9,0.600000,1,0,49.296164,80,80,90,1.6850273918623213e+164,80.796164
"habit",0.108000,0.044000,0.040000,0.180000,12,0.600000,1,0,45.838249,100,100,100,7.908533338010925e+110,80.838249
"random",0,0.220000,0.160000,0.180000,9,0,1,0,52.903379,90,80,80,9.778519471446558e+204,80.903379
"random",0.144000,0.132000,0.120000,0.180000,12,0,1,0,46.084381,90,80,100,5.205989184082762e+187,81.084381
"random",0.180000,0.044000,0.040000,0.180000,12,0,1,0,46.124924,100,100,100,3.338038708532524e+62,81.124924
"random",0.036000,0.044000,0.040000,0.180000,12,0,1,0,46.175423,100,100,100,8.07066719417655e+155,81.175423
"random",0,0.220000,0.120000,0.180000,7,0,1,0,56.766535,80,90,70,1.3218309598719375e+155,81.266535
"habit",0.036000,0.088000,0.080000,0.180000,12,0.600000,1,0,46.628034,100,100,100,1.3388070255217132e+141,81.628034
"random",0.072000,0.220000,0.160000,0.180000,9,0,1,0,50.171188,90,90,90,2.2560968507364427e+182,81.671188
"habit",0,0.088000,0.040000,0.180000,4,0.800000,1,0,50.297479,90,80,90,9.293928866118474e+38,81.797479
"habit",0.144000,0.220000,0.160000,0.180000,9,0.800000,1,0,50.306039,80,90,90,6.855826438709449e+127,81.806039
"habit",0.072000,0.220000,0.120000,0.180000,7,0,1,0,53.818687,80,80,80,7.464951348543878e+107,81.818687
"random",0,0.044000,0.040000,0.180000,12,0,1,0,46.826689,100,100,100,3.5023814588625297e+192,81.826689
"random",0.180000,0.088000,0.080000,0.180000,12,0,1,0,46.843501,100,100,100,1.449440975736966e+78,81.843501
